performance_id,period_end,business_unit_id,region,currency_code,revenue_usd_m,cogs_usd_m,operating_expense_usd_m,depreciation_amortization_usd_m,capex_usd_m,effective_tax_rate,financial_outlier_flag,balance_id,cash_usd_m,accounts_receivable_usd_m,inventory_usd_m,accounts_payable_usd_m,net_fixed_assets_usd_m,total_debt_usd_m,balance_outlier_flag,year,ebitda_usd_m,ebitda_margin,ebit_usd_m,nopat_usd_m,net_working_capital_usd_m,invested_capital_usd_m,net_debt_usd_m,change_nwc_usd_m,free_cash_flow_usd_m,revenue_growth_yoy,ttm_nopat_usd_m,ttm_ebitda_usd_m,avg_invested_capital_usd_m,wacc,roic,roic_wacc_spread,economic_profit_usd_m,net_debt_to_ebitda,value_creation_flag
FP_202303_BU01_NA,2023-03-31,BU01,North America,USD,187.67,76.18,53.48,9.3,12.82,0.2503,0,BS_202303_BU01_NA,120.85,280.09,4.92,106.01,972.29,1366.42,0,2023,58.009999999999984,0.30910641018809604,48.70999999999998,36.51788699999999,179.0,1151.29,1245.5700000000002,15.175000000000068,17.822886999999916,0.09396677353541216,400.74359749999996,637.31,1126.1045833333333,0.104,0.35586712231804996,0.25186712231805,283.6287208333333,1.9544177872620865,Strong Creator
FP_202304_BU01_NA,2023-04-30,BU01,North America,USD,185.26,74.23,55.6,9.42,12.63,0.2499,0,BS_202304_BU01_NA,122.93,288.15,5.06,107.41,975.5,1382.79,0,2023,55.429999999999986,0.29920112274641036,46.009999999999984,34.51210099999999,185.79999999999998,1161.3,1259.86,6.799999999999983,24.502101000000003,0.11959871880099104,404.0881525,643.01,1130.7770833333334,0.104,0.35735438793012914,0.25335438793012915,286.4873358333333,1.9593163403368532,Strong Creator
FP_202305_BU01_NA,2023-05-31,BU01,North America,USD,188.33,76.01,54.38,9.54,13.13,0.2513,0,BS_202305_BU01_NA,123.2,279.11,5.02,105.28,979.09,1395.62,0,2023,57.940000000000005,0.3076514628577497,48.400000000000006,36.23708,178.85,1157.94,1272.4199999999998,-6.949999999999989,39.597079999999984,0.1240226797970756,408.15381549999995,649.97,1135.37625,0.104,0.35948771651688144,0.25548771651688146,290.0746855,1.9576595842885054,Strong Creator
FP_202306_BU01_NA,2023-06-30,BU01,North America,USD,204.14,82.77,59.1,9.66,13.61,0.246,0,BS_202306_BU01_NA,122.18,309.41,5.47,118.93,983.04,1416.95,0,2023,62.26999999999999,0.305035759772705,52.609999999999985,39.66793999999999,195.95000000000005,1178.99,1294.77,17.10000000000005,18.617939999999933,0.1554222322843557,413.46462349999996,658.41,1140.18875,0.104,0.3626282258091039,0.25862822580910394,294.88499349999995,1.9665102291884997,Strong Creator
FP_202307_BU01_NA,2023-07-31,BU01,North America,USD,187.06,76.01,55.15,9.78,12.43,0.2469,0,BS_202307_BU01_NA,119.91,284.21,5.06,105.96,985.69,1427.39,0,2023,55.9,0.2988345985245376,46.12,34.732972,183.31,1169.0,1307.48,-12.640000000000043,44.72297200000004,0.1434684271654747,417.1150949999999,664.5699999999999,1144.8637499999998,0.104,0.3643360137832995,0.2603360137832995,298.04926499999993,1.967407496576734,Strong Creator
FP_202308_BU01_NA,2023-08-31,BU01,North America,USD,189.59,76.68,55.69,9.9,12.06,0.2492,0,BS_202308_BU01_NA,117.58,282.16,5.04,106.29,987.85,1443.18,0,2023,57.22,0.30180916715016615,47.32,35.527856,180.91000000000003,1168.76,1325.6000000000001,-2.3999999999999773,35.76785599999997,0.14265911282545818,421.1661,671.29,1149.14125,0.104,0.36650507498534235,0.26250507498534237,301.65540999999996,1.9747054179266788,Strong Creator
FP_202309_BU01_NA,2023-09-30,BU01,North America,USD,205.07,83.54,59.39,10.01,12.95,0.2466,0,BS_202309_BU01_NA,116.15,307.93,5.36,119.37,990.79,1456.45,0,2023,62.139999999999986,0.3030184814941239,52.12999999999999,39.27474199999999,193.92000000000002,1184.71,1340.3,13.009999999999991,23.324742,0.1296755357241226,421.26294199999995,673.04,1153.4579166666667,0.104,0.36521743525536793,0.26121743525536795,301.3033186666666,1.991412100320932,Strong Creator
FP_202310_BU01_NA,2023-10-31,BU01,North America,USD,199.64,80.66,58.31,10.13,12.34,0.2474,0,BS_202310_BU01_NA,116.5,294.66,5.14,111.32,993.0,1467.02,0,2023,60.66999999999999,0.30389701462632734,50.539999999999985,38.03640399999998,188.48000000000002,1181.48,1350.52,-5.439999999999998,41.26640399999998,0.14894106813996322,425.7699629999999,680.4199999999998,1158.2020833333333,0.104,0.3676128450525868,0.2636128450525868,305.31694633333325,1.9848328973281213,Strong Creator
FP_202311_BU01_NA,2023-11-30,BU01,North America,USD,205.94,82.81,59.29,10.24,12.87,0.2525,0,BS_202311_BU01_NA,119.18,307.37,5.37,117.5,995.63,1486.62,0,2023,63.839999999999996,0.309993201903467,53.599999999999994,40.065999999999995,195.24,1190.87,1367.4399999999998,6.759999999999991,30.67600000000001,0.18553911691900282,433.72101699999985,692.5999999999999,1162.6970833333332,0.104,0.3730301066521696,0.26903010665216964,312.8005203333332,1.9743574935027433,Strong Creator
FP_202312_BU01_NA,2023-12-31,BU01,North America,USD,222.78,89.39,63.11,10.37,13.51,0.2446,0,BS_202312_BU01_NA,123.9,327.99,5.54,124.12,998.77,1510.4,0,2023,70.27999999999999,0.3154681748810485,59.90999999999999,45.256013999999986,209.41000000000003,1208.18,1386.5,14.170000000000016,27.94601399999997,0.198515171078115,443.2477449999999,706.2799999999999,1168.26625,0.104,0.3794064452345516,0.2754064452345516,321.7480549999999,1.963102452285213,Strong Creator
FP_202401_BU01_NA,2024-01-31,BU01,North America,USD,207.39,83.51,61.28,10.49,13.01,0.2449,0,BS_202401_BU01_NA,129.88,307.29,5.37,115.28,1001.29,1534.8,0,2024,62.59999999999998,0.30184676213896516,52.10999999999998,39.34826099999999,197.38000000000002,1198.67,1404.92,-12.030000000000001,48.85826099999999,0.2312396105438137,452.3902539999999,719.5799999999999,1173.64875,0.101,0.38545625682300594,0.2844562568230059,333.8517302499999,1.9524166875121602,Strong Creator
FP_202402_BU01_NA,2024-02-29,BU01,North America,USD,201.67,80.86,59.63,10.61,12.84,0.245,0,BS_202402_BU01_NA,135.08,322.5,5.53,120.64,1003.52,1552.11,0,2024,61.179999999999986,0.3033668864977438,50.569999999999986,38.18034999999999,207.39,1210.9099999999999,1417.03,10.009999999999962,25.940350000000024,0.129361034888279,457.3576069999999,727.4799999999999,1180.175,0.101,0.38753371915182067,0.2865337191518207,338.1599319999999,1.9478611095837688,Strong Creator
FP_202403_BU01_NA,2024-03-31,BU01,North America,USD,219.88,88.31,63.59,10.74,14.73,0.246,0,BS_202403_BU01_NA,139.83,319.03,5.66,121.4,1007.51,1566.5,0,2024,67.97999999999999,0.30916863743860284,57.23999999999999,43.15895999999999,203.29,1210.8,1426.67,-4.099999999999994,43.26895999999999,0.17163105451057703,463.9986799999999,737.4499999999999,1185.1341666666667,0.101,0.39151573977911075,0.2905157397791107,344.3001291666666,1.9345989558614145,Strong Creator
FP_202404_BU01_NA,2024-04-30,BU01,North America,USD,219.13,87.97,63.4,10.88,15.26,0.2464,0,BS_202404_BU01_NA,142.87,323.92,5.88,124.13,1011.89,1583.14,0,2024,67.75999999999999,0.30922283575959475,56.87999999999999,42.86476799999999,205.67000000000002,1217.56,1440.27,2.380000000000024,36.10476799999997,0.18282413904782469,472.35134699999986,749.78,1189.8225,0.101,0.39699312040241286,0.2959931204024129,352.17927449999985,1.9209234708847929,Strong Creator
FP_202405_BU01_NA,2024-05-31,BU01,North America,USD,222.22,89.46,64.31,11.02,15.48,0.246,0,BS_202405_BU01_NA,143.75,319.92,5.89,122.08,1016.35,1595.66,0,2024,68.44999999999999,0.30802808028080275,57.42999999999999,43.30221999999999,203.73000000000002,1220.08,1451.91,-1.9399999999999977,40.78221999999998,0.17995008761217002,479.4164869999999,760.2899999999998,1195.0008333333333,0.101,0.40118506500344137,0.30018506500344133,358.72140283333323,1.9096792013573773,Strong Creator
FP_202406_BU01_NA,2024-06-30,BU01,North America,USD,239.3,95.6,67.71,11.17,16.82,0.2489,0,BS_202406_BU01_NA,142.74,356.01,6.36,136.0,1022.0,1618.01,0,2024,75.99000000000002,0.3175511909736733,64.82000000000002,48.68630200000002,226.37,1248.37,1475.27,22.639999999999986,20.396302000000034,0.17223474086411295,488.43484899999993,774.0099999999999,1200.7825,0.101,0.4067637969407448,0.30576379694074485,367.1558164999999,1.9060089662924253,Strong Creator
FP_202407_BU01_NA,2024-07-31,BU01,North America,USD,219.98,87.84,64.91,11.21,14.95,0.2455,0,BS_202407_BU01_NA,140.39,322.98,5.88,120.29,1025.74,1630.04,0,2024,67.22999999999999,0.3056186926084189,56.01999999999999,42.26708999999999,208.57,1234.31,1489.65,-17.80000000000001,56.32709,0.17598631455148084,495.96896699999996,785.3399999999999,1206.225,0.101,0.41117450475657524,0.31017450475657526,374.14024199999994,1.8968217587287037,Strong Creator
FP_202408_BU01_NA,2024-08-31,BU01,North America,USD,224.32,90.72,66.36,11.15,14.75,0.2458,0,BS_202408_BU01_NA,138.03,332.1,5.96,125.45,1029.34,1647.83,0,2024,67.24,0.29975035663338084,56.089999999999996,42.303078,212.61,1241.9499999999998,1509.8,4.0400000000000205,34.66307799999998,0.18318476712906784,502.7441889999999,795.3599999999999,1212.3241666666665,0.101,0.41469452051122185,0.3136945205112218,380.2994481666666,1.8982599074632873,Strong Creator
FP_202409_BU01_NA,2024-09-30,BU01,North America,USD,247.36,100.73,70.56,11.09,15.08,0.2483,0,BS_202409_BU01_NA,137.11,368.71,6.46,143.59,1033.33,1673.73,0,2024,76.07,0.307527490297542,64.97999999999999,48.845465999999995,231.57999999999996,1264.9099999999999,1536.62,18.969999999999942,25.88546600000005,0.20622226556785495,512.3149129999999,809.29,1219.0075,0.101,0.4202721582927094,0.3192721582927094,389.19515549999994,1.8987260438161846,Strong Creator
FP_202410_BU01_NA,2024-10-31,BU01,North America,USD,239.79,96.94,69.95,11.04,15.07,0.2476,0,BS_202410_BU01_NA,138.03,354.64,6.2,133.96,1037.36,1690.91,0,2024,72.89999999999999,0.3040160140122607,61.85999999999999,46.54346399999999,226.87999999999997,1264.2399999999998,1552.88,-4.699999999999989,47.21346399999998,0.20111200160288534,520.821973,821.52,1225.9041666666665,0.101,0.42484721657823993,0.3238472165782399,397.00565216666666,1.8902522154055899,Strong Creator
FP_202411_BU01_NA,2024-11-30,BU01,North America,USD,239.7,96.35,69.71,10.99,14.74,0.248,0,BS_202411_BU01_NA,140.97,365.94,6.32,137.99,1041.11,1708.02,0,2024,73.64,0.3072173550271172,62.65,47.1128,234.26999999999998,1275.3799999999999,1567.05,7.390000000000015,35.972799999999985,0.16393124210935217,527.8687729999999,831.3199999999999,1232.9466666666665,0.101,0.42813593423884244,0.32713593423884246,403.3411596666666,1.8850141942934129,Strong Creator
FP_202412_BU01_NA,2024-12-31,BU01,North America,USD,257.48,103.17,73.44,10.94,16.2,0.2427,0,BS_202412_BU01_NA,146.08,369.78,6.43,141.15,1046.37,1727.7,0,2024,80.87,0.3140826471958987,69.93,52.957989000000005,235.05999999999997,1281.4299999999998,1581.6200000000001,0.789999999999992,46.907989000000015,0.1557590447975583,535.570748,841.91,1239.0508333333335,0.101,0.43224275678762164,0.3312427567876216,410.4266138333333,1.8786093525436212,Strong Creator
FP_202501_BU01_NA,2025-01-31,BU01,North America,USD,235.9,94.42,69.63,10.9,14.81,0.2462,0,BS_202501_BU01_NA,152.17,348.62,6.09,129.91,1050.28,1712.19,0,2025,71.85000000000002,0.3045782111064011,60.950000000000024,45.94411000000002,224.79999999999998,1275.08,1560.02,-10.259999999999991,52.29411000000001,0.13747046627127646,542.166597,851.16,1245.418333333333,0.099,0.4353289031396413,0.33632890313964126,418.87018200000006,1.8328163917477325,Strong Creator
FP_202502_BU01_NA,2025-02-28,BU01,North America,USD,238.64,95.54,70.67,10.87,15.85,0.2471,0,BS_202502_BU01_NA,158.83,383.64,6.62,146.13,1055.26,1718.64,0,2025,72.42999999999996,0.3035115655380488,61.55999999999997,46.348523999999976,244.13,1299.3899999999999,1559.8100000000002,19.330000000000013,22.03852399999996,0.18331928397877717,550.3347709999999,862.41,1252.7916666666665,0.099,0.43928674307380183,0.3402867430738018,426.30839599999996,1.8086640924850133,Strong Creator
FP_202503_BU01_NA,2025-03-31,BU01,North America,USD,259.22,103.77,75.69,10.84,17.53,0.2461,0,BS_202503_BU01_NA,164.49,377.14,6.61,142.66,1061.95,1726.58,0,2025,79.76000000000005,0.3076923076923078,68.92000000000004,51.958788000000034,241.09,1303.04,1562.09,-3.039999999999992,48.30878800000002,0.17891577223940347,559.134599,874.1899999999999,1260.4783333333332,0.099,0.44358921864318707,0.34458921864318703,434.347244,1.786899873025315,Strong Creator
FP_202504_BU01_NA,2025-04-30,BU01,North America,USD,261.05,104.37,77.05,10.83,17.96,0.249,0,BS_202504_BU01_NA,168.19,399.32,6.96,150.03,1069.08,1802.95,0,2025,79.63000000000001,0.3050373491668263,68.80000000000001,51.66880000000001,256.25,1325.33,1634.76,15.159999999999997,29.378800000000012,0.19130196686898193,567.938631,886.06,1269.4591666666665,0.099,0.44738629324430157,0.3483862932443016,442.2621735,1.8449766381509154,Strong Creator
FP_202505_BU01_NA,2025-05-31,BU01,North America,USD,260.78,104.42,76.47,10.83,18.33,0.2466,0,BS_202505_BU01_NA,169.15,393.29,6.87,145.9,1076.58,1900.95,0,2025,79.88999999999996,0.306350180228545,69.05999999999996,52.02980399999997,254.26000000000002,1330.84,1731.8,-1.9899999999999807,46.51980399999995,0.17352173521735215,576.6662150000001,897.5,1278.6891666666666,0.099,0.4509823263016098,0.35198232630160975,450.0759875000001,1.9295821727019498,Strong Creator
FP_202506_BU01_NA,2025-06-30,BU01,North America,USD,274.04,110.16,80.36,10.83,18.65,0.2449,0,BS_202506_BU01_NA,167.59,418.1,7.37,158.48,1084.4,2012.78,0,2025,83.52000000000002,0.3047730258356445,72.69000000000003,54.88821900000002,266.99,1351.39,1845.19,12.72999999999999,34.33821900000003,0.14517342248223986,582.8681320000001,905.0300000000001,1287.2741666666664,0.099,0.45279253409497733,0.35379253409497735,455.4279895000001,2.038816392826757,Strong Creator
FP_202507_BU01_NA,2025-07-31,BU01,North America,USD,255.59,102.64,76.59,10.91,17.34,0.2503,0,BS_202507_BU01_NA,164.66,385.07,6.88,142.56,1090.83,2129.63,0,2025,76.35999999999999,0.298759732383896,65.44999999999999,49.06786499999999,249.39,1340.2199999999998,1964.97,-17.600000000000023,60.23786500000001,0.16187835257750716,589.6689070000001,914.16,1296.1,0.099,0.45495633593086965,0.3559563359308696,461.3550070000001,2.149481491205041,Strong Creator
FP_202508_BU01_NA,2025-08-31,BU01,North America,USD,261.22,105.33,76.76,11.07,16.83,0.2524,0,BS_202508_BU01_NA,161.69,392.95,6.95,147.01,1096.59,2254.53,0,2025,79.13000000000004,0.30292473776893053,68.06000000000003,50.88165600000003,252.89,1349.48,2092.84,3.5,41.62165600000003,0.16449714693295303,598.2474850000001,926.0500000000001,1305.0608333333332,0.099,0.4584058227170765,0.35940582271707655,469.0464625000001,2.25996436477512,Strong Creator
FP_202509_BU01_NA,2025-09-30,BU01,North America,USD,283.48,113.65,83.54,11.23,17.72,0.2506,0,BS_202509_BU01_NA,159.91,426.67,7.39,162.73,1103.08,2393.86,0,2025,86.29,0.3043953718075349,75.06,56.249964000000006,271.33000000000004,1374.4099999999999,2233.9500000000003,18.440000000000055,31.319963999999956,0.1460219922380337,605.6519830000001,936.27,1314.1858333333332,0.099,0.46085718445450713,0.3618571844545071,475.5475855000001,2.386010445704765,Strong Creator
FP_202510_BU01_NA,2025-10-31,BU01,North America,USD,275.66,110.47,81.7,11.39,16.77,0.2506,0,BS_202510_BU01_NA,160.41,407.57,7.11,152.62,1108.46,2494.5,0,2025,83.49000000000002,0.3028731045490823,72.10000000000002,54.03174000000002,262.06,1370.52,2334.09,-9.270000000000039,57.92174000000007,0.14958922390424978,613.1402590000001,946.86,1323.0425,0.099,0.4634320205133245,0.36443202051332446,482.15905150000015,2.465084595399531,Strong Creator
FP_202511_BU01_NA,2025-11-30,BU01,North America,USD,290.77,116.75,83.73,11.55,17.08,0.2459,0,BS_202511_BU01_NA,164.45,443.75,7.56,167.85,1113.99,2574.75,0,2025,90.28999999999998,0.3105203425387763,78.73999999999998,59.377833999999986,283.46000000000004,1397.45,2410.3,21.400000000000034,32.44783399999996,0.21305798915310814,625.4052930000001,963.51,1333.215,0.099,0.46909560198467626,0.3700956019846763,493.4170080000001,2.5015827547197227,Strong Creator
FP_202512_BU01_NA,2025-12-31,BU01,North America,USD,306.85,123.4,88.71,11.71,19.06,0.2471,0,BS_202512_BU01_NA,170.89,436.46,7.66,167.93,1121.34,2587.49,0,2025,94.74000000000002,0.3087502036825811,83.03000000000003,62.51328700000003,276.19,1397.53,2416.6,-7.270000000000039,62.433287000000064,0.19174304800372854,634.9605910000001,977.3800000000001,1342.8899999999999,0.099,0.47283142401834866,0.3738314240183487,502.01448100000016,2.4725285968609954,Strong Creator
FP_202101_BU02_APAC,2021-01-31,BU02,Asia Pacific,USD,95.32,56.98,21.52,4.97,5.88,0.2215,0,BS_202101_BU02_APAC,57.96,166.41,135.44,62.6,894.23,679.54,0,2021,16.819999999999997,0.17645824590851866,11.849999999999998,9.225224999999998,239.25000000000003,1133.48,621.5799999999999,0.0,8.315224999999998,,,,,0.091,,,,,Not Available
FP_202102_BU02_APAC,2021-02-28,BU02,Asia Pacific,USD,95.33,57.13,21.49,5.01,6.07,0.2281,0,BS_202102_BU02_APAC,57.08,172.23,134.56,97.57,895.29,680.72,0,2021,16.709999999999997,0.17528584915556486,11.699999999999998,9.031229999999999,209.21999999999997,1104.51,623.64,-30.030000000000058,38.00123000000006,,,,,0.091,,,,,Not Available
FP_202103_BU02_APAC,2021-03-31,BU02,Asia Pacific,USD,104.32,62.45,22.56,5.05,6.81,0.2231,0,BS_202103_BU02_APAC,55.51,165.37,124.04,83.9,897.05,680.76,0,2021,19.30999999999999,0.1851035276073619,14.259999999999991,11.078593999999994,205.51000000000002,1102.56,625.25,-3.709999999999951,13.028593999999945,,,,,0.091,,,,,Not Available
FP_202104_BU02_APAC,2021-04-30,BU02,Asia Pacific,USD,107.87,64.6,22.98,5.09,6.96,0.2269,0,BS_202104_BU02_APAC,54.07,173.21,130.41,110.85,898.92,683.93,0,2021,20.29000000000001,0.18809678316492082,15.20000000000001,11.751120000000007,192.77,1091.69,629.8599999999999,-12.740000000000009,22.621120000000015,,,,,0.091,,,,,Not Available
FP_202105_BU02_APAC,2021-05-31,BU02,Asia Pacific,USD,114.16,68.53,24.09,5.13,7.45,0.2205,0,BS_202105_BU02_APAC,52.92,173.58,132.74,107.12,901.24,688.76,0,2021,21.539999999999996,0.18868255080588645,16.409999999999997,12.791594999999997,199.20000000000005,1100.44,635.84,6.430000000000035,4.041594999999962,,,,,0.091,,,,,Not Available
FP_202106_BU02_APAC,2021-06-30,BU02,Asia Pacific,USD,111.99,66.9,23.67,5.17,7.38,0.2233,0,BS_202106_BU02_APAC,52.5,179.14,134.79,108.64,903.45,693.81,0,2021,21.419999999999987,0.19126707741762647,16.249999999999986,12.621374999999988,205.28999999999996,1108.74,641.31,6.089999999999918,4.321375000000071,,,,,0.091,,,,,Not Available
FP_202107_BU02_APAC,2021-07-31,BU02,Asia Pacific,USD,112.98,66.94,23.77,5.22,7.17,0.2251,0,BS_202107_BU02_APAC,53.02,171.58,134.28,100.94,905.4,699.1,0,2021,22.270000000000007,0.19711453354576036,17.050000000000008,13.212045000000007,204.92000000000002,1110.32,646.08,-0.3699999999999477,11.632044999999954,,,,,0.091,,,,,Not Available
FP_202108_BU02_APAC,2021-08-31,BU02,Asia Pacific,USD,120.21,71.22,24.67,5.26,7.45,0.2205,0,BS_202108_BU02_APAC,54.55,179.64,147.91,123.92,907.59,708.13,0,2021,24.319999999999993,0.20231261958239743,19.059999999999995,14.857269999999996,203.62999999999994,1111.22,653.58,-1.2900000000000773,13.957270000000076,,,,,0.091,,,,,Not Available
FP_202109_BU02_APAC,2021-09-30,BU02,Asia Pacific,USD,122.41,72.98,25.11,5.31,7.69,0.2223,0,BS_202109_BU02_APAC,56.4,185.5,166.17,135.45,909.97,714.35,0,2021,24.319999999999993,0.1986765787108896,19.009999999999994,14.784076999999996,216.21999999999997,1126.19,657.95,12.590000000000032,-0.18592300000003803,,,,,0.091,,,,,Not Available
FP_202110_BU02_APAC,2021-10-31,BU02,Asia Pacific,USD,137.17,81.67,26.74,5.35,8.47,0.2251,0,BS_202110_BU02_APAC,58.43,201.2,180.78,139.87,913.09,722.76,0,2021,28.759999999999987,0.20966683677188883,23.40999999999999,18.14040899999999,242.11,1155.2,664.33,25.890000000000043,-10.869591000000051,,,,,0.091,,,,,Not Available
FP_202111_BU02_APAC,2021-11-30,BU02,Asia Pacific,USD,152.26,90.88,27.76,5.41,8.84,0.2235,0,BS_202111_BU02_APAC,59.98,230.26,194.16,157.52,916.52,729.14,0,2021,33.61999999999999,0.22080651517141725,28.20999999999999,21.90506499999999,266.9,1183.42,669.16,24.789999999999964,-6.3149349999999735,,,,,0.091,,,,,Not Available
FP_202112_BU02_APAC,2021-12-31,BU02,Asia Pacific,USD,160.53,95.68,29.24,5.46,9.55,0.2257,0,BS_202112_BU02_APAC,60.81,238.0,194.12,143.85,920.61,736.41,0,2021,35.61,0.22182769575780228,30.15,23.345145,288.27,1208.88,675.5999999999999,21.370000000000005,-2.1148550000000057,,172.74314999999996,284.98999999999995,1128.0541666666666,0.091,0.15313373692900384,0.06213373692900384,70.0902208333333,2.3706094950700027,Strong Creator
FP_202201_BU02_APAC,2022-01-31,BU02,Asia Pacific,USD,99.25,59.5,22.24,5.51,6.04,0.2281,0,BS_202201_BU02_APAC,60.68,167.47,140.82,64.19,921.14,735.42,0,2022,17.51,0.17642317380352646,12.000000000000002,9.262800000000002,244.09999999999997,1165.24,674.74,-44.170000000000016,52.90280000000001,0.04122954259336975,172.78072499999996,285.67999999999995,1130.7008333333333,0.098,0.15280852362214878,0.054808523622148775,61.97204333333329,2.3618734248109776,Strong Creator
